year,rank,country,gold,silver,bronz,total
1896,1,United States,11,7,2,20
1896,2,Greece,10,17,19,46
1896,3,Germany,6,5,2,13
1896,4,France,5,4,2,11
1896,5,Great Britain,2,3,2,7
1896,6,Hungary,2,1,3,6
1896,7,Austria,2,1,2,5
1896,8,Australia,2,0,0,2
1896,9,Denmark,1,2,3,6
1896,10,Switzerland,1,2,0,3
1896,11,Mixed team,1,1,1,3
